pid	English	Chinese
893484	Ribbed cashmere sweater	罗纹羊绒毛衣
894853	Intrecciato leather sneakers	编织皮革运动鞋
893486	Ruffled cotton-blend cardigan	荷叶边棉质混纺开襟衫
897151	Shopper large intrecciato leather tote	Shopper Intrecciato 皮革大号手提包
893478	Ruched wool-crepe midi dress	褶饰羊毛绉纱中长连衣裙
716378	Metallic intrecciato leather pumps	金属色 Intrecciato 皮革中跟鞋
894059	Oxidized silver cubic zirconia earrings	氧化银方晶锆石耳钉
897141	Olimpia baby intrecciato leather shoulder bag	Olimpia intrecciato 小号皮革单肩包
897145	Roma small intrecciato leather tote	Roma Intrecciato 皮革小号手提包
894859	Intrecciato leather slides	Intrecciato 皮革拖鞋
897152	Intrecciato leather shoulder bag	Intrecciato 皮革单肩包
792553	Oxidized silver-tone earrings	氧化银色耳环
897123	Intrecciato leather wallet	Intrecciato 皮革钱包
897117	Intrecciato leather cardholder	Intrecciato 皮革卡夹
853306	Crocodile cardholder	鳄鱼皮卡包
894207	Intrecciato leather gloves	编织皮革手套
854682	Oxidized silver-tone hair slide	氧化银色发夹
854678	Enameled silver necklace 	银质搪瓷项链
854680	Burnished silver and gold-tone headband	抛光纯银金色发箍
792552	Oxidized silver cubic zirconia earrings	氧化银方晶锆石耳坠
792383	Mini studded intrecciato watersnake shoulder bag	带铆钉 Intrecciato 水蛇皮迷你单肩包
792368	Intrecciato leather bucket bag	Intrecciato 皮革水桶包
792367	Intrecciato leather bucket bag	Intrecciato 皮革水桶包
853305	The Knot embellished metallic snake clutch	The Knot 带缀饰金属感蛇皮手拿包
863118	The City Knot leather shoulder bag	The City Knot 皮革单肩包
863119	The City Knot leather shoulder bag	The City Knot 皮革单肩包
792372	Shopper medium intrecciato leather tote	Shopper Intrecciato 皮革中号手提包
815481	Oxidized sterling silver cubic zirconia ring	氧化纯银方晶锆石戒指
792555	Oxidized silver cubic zirconia earrings	氧化银方晶锆石耳钉
792554	Oxidized sterling silver cubic zirconia ring	氧化纯银方晶锆石戒指
595273	Intrecciato leather continental wallet	Intrecciato 皮革长款钱包
792370	Hobo large textured-leather shoulder bag	Hobo 纹理皮革大号单肩包
792389	Olimpia Baby intrecciato watersnake shoulder bag	Olimpia Baby Intrecciato 水蛇皮单肩包
791658	Intrecciato nubuck slippers	Intrecciato 牛巴革便鞋
792557	Ruthenium-plated enamel bangle 	镀钌搪瓷手镯
792528	Intrecciato leather belt	Intrecciato 皮革腰带
792558	Ruthenium-plated enamel bangle	搪瓷镀钌手镯



792369	Hobo large textured-leather shoulder bag	Hobo 大号纹理皮革单肩包
792407	Intrecciato leather cardholder	Intrecciato 皮革卡夹
792374	Intrecciato leather shoulder bag	Intrecciato 皮革单肩包
792377	Intrecciato leather shoulder bag	Intrecciato 皮革单肩包
792396	Roma mini intrecciato leather tote	Roma Intrecciato 皮革迷你手提包
792416	Intrecciato leather pouch	Intrecciato 皮革小袋
792397	Saddle mini intrecciato leather shoulder bag	Saddle Intrecciato 皮革迷你单肩包
792408	Intrecciato leather cosmetics case	Intrecciato 皮革化妆包
792420	Intrecciato leather continental wallet 	Intrecciato 皮革长款钱包
792406	Intrecciato leather cardholder	Intrecciato 皮革卡夹
792421	Metallic intrecciato leather continental wallet	金属感 Intrecciato 皮革长款钱包
792410	Intrecciato leather wallet	Intrecciato 皮革钱包
791655	Lake intrecciato leather slides	Lake Intrecciato 皮革拖鞋
792556	Oxidized silver enamel bangle	氧化银搪瓷手镯
792394	Roma medium intrecciato leather tote	Roma 中号 Intrecciato 皮革手提包
792404	Veneta large intrecciato leather shoulder bag	Veneta Intrecciato 大号皮革单肩包
792417	Intrecciato leather wallet	Intrecciato 皮革钱包
792384	Messenger small intrecciato leather shoulder bag	Messenger Intrecciato 皮革小号单肩包
792376	Intrecciato leather shoulder bag	Intrecciato 皮革单肩包
792382	The Knot intrecciato grosgrain clutch	The Knot Intrecciato 工艺罗缎手拿包
792415	Intrecciato leather pouch	Intrecciato 皮革小袋
792405	Intrecciato leather cardholder	Intrecciato 皮革卡夹
792378	The Knot watersnake-trimmed intrecciato satin clutch	The Knot 水蛇皮边饰 Intrecciato 缎布手拿包
716372	Ombré intrecciato leather loafers	渐变 Intrecciato 皮革乐福鞋
715507	The Knot watersnake-trimmed intrecciato satin clutch	The Knot 水蛇皮边饰 Intrecciato 缎布手拿包
715543	Medium intrecciato leather tote	Intrecciato 中号皮革手提包
753361	Shopping intrecciato leather tote	Shopping 皮革 Intrecciato 手提包
716373	Intrecciato patent-leather pumps	Intrecciato 漆皮中跟鞋
715496	Intrecciato leather cardholder	Intrecciato 皮革卡夹
716376	Intrecciato patent-leather pumps	Intrecciato 漆皮中跟鞋
716380	Embroidered velvet slippers	刺绣天鹅绒便鞋
716374	Intrecciato suede pumps	Intrecciato 绒面革中跟鞋
716368	Metallic intrecciato leather slides	金属感 Intrecciato 皮革拖鞋
716371	Intrecciato leather ballet flats	Intrecciato 皮革芭蕾平底鞋
716367	Intrecciato leather slides 	Intrecciato 皮革拖鞋
715532	Roma medium intrecciato leather tote	Roma 中号 Intrecciato 皮革手提包
333474	Veneta large intrecciato leather shoulder bag	Veneta Intrecciato 大号皮革单肩包
446935	Messenger mini intrecciato leather shoulder bag	Messenger Intrecciato 皮革迷你单肩包
594989	Intrecciato leather cosmetics case	Intrecciato 皮革化妆包
752312	Cashmere scarf	羊绒围巾
914122	Fringed cashmere scarf	流苏羊绒围巾
914120	Fringed cashmere scarf	流苏羊绒围巾
595274	Intrecciato leather wallet	Intrecciato 皮革钱包
594990	Medium intrecciato leather pouch	中号 Intrecciato 皮革小袋
496639	Convertible intrecciato leather tote	Convertible Intrecciato 皮革手提包
496640	Convertible intrecciato leather tote	可变造型 Intrecciato 皮革手提包
496635	Roma large intrecciato leather tote	Roma 大号 Intrecciato 皮革手提包
333473	Veneta large intrecciato leather shoulder bag	Veneta Intrecciato 大号皮革单肩包
333477	Maxi Veneta intrecciato leather shoulder bag	Veneta Intrecciato 超大号皮质单肩包
333476	Maxi Veneta intrecciato leather shoulder bag	Maxi Veneta Intrecciato 皮革单肩包
333475	Roma large intrecciato leather tote	Roma 大号 Intrecciato 皮革手提包
496637	Intrecciato leather tote	Intrecciato 皮革手提包
496638	Intrecciato leather tote	Intrecciato 皮革手提包
583038	Intrecciato leather tote	Intrecciato 皮革手提包
432991	Messenger small intrecciato leather shoulder bag	Messenger Intrecciato 皮革小号单肩包
496636	Messenger small intrecciato leather shoulder bag	Messenger Intrecciato 皮革小号单肩包
